# {"t_start": 1574979765.983704} 
r,l,t
177.25848,201,1606.104288
221.55487,201,1606.104315
214.38509,201,1606.104342
177.9318,201,1606.104368
202.85498,201,1606.104394
221.81245,201,1606.10442
227.27483,201,1606.104446
173.50264,201,1606.104471
241.70009,201,1606.104497
180.11745,201,1606.589005
224.78845,201,1606.589096
178.86153,201,1606.589134
222.1564,201,1606.589164
177.78278,201,1606.589191
222.46071,201,1606.589218
208.56378,201,1606.589243
223.57,201,1606.589269
176.61794,201,1606.589294
177.7109,201,1606.589319
229.09229,201,1606.589344
215.1288,201,1606.58937
181.29442,201,1607.075176
176.42549,201,1607.075266
214.74312,201,1607.075305
223.40877,201,1607.075335
223.88307,201,1607.075363
178.64616,201,1607.07539
223.29013,201,1607.075418
217.90451,201,1607.075444
215.66228,201,1607.07547
230.41527,201,1607.075497
173.83287,201,1607.075523
219.88423,201,1607.075548
176.06747,201,1607.563587
206.28207,201,1607.563677
209.5086,201,1607.563713
208.76402,201,1607.563741
221.67291,201,1607.563768
233.65646,201,1607.563794
179.09972,201,1607.56382
182.24854,201,1607.563846
175.90895,201,1607.563871
218.40155,201,1607.563896
215.51788,201,1607.563921
229.2098,201,1607.563951
239.64273,201,1608.043889
224.23126,201,1608.043979
176.81657,201,1608.044019
175.43799,201,1608.044049
174.27344,201,1608.044076
177.32654,201,1608.044103
222.41954,201,1608.044129
176.87677,201,1608.044154
225.02153,201,1608.04418
212.1294,201,1608.044206
221.35812,201,1608.044231
176.60913,201,1608.044257
173.67604,201,1608.529527
232.04059,201,1608.529616
181.79686,201,1608.529651
224.28096,201,1608.52968
209.4988,201,1608.529707
208.21272,201,1608.529733
208.3491,201,1608.529758
213.97458,201,1608.529783
220.33377,201,1608.529809
174.56685,201,1608.529834
218.90997,201,1608.529859
228.75905,201,1608.529884
173.97862,201,1609.01105
213.94084,201,1609.011141
217.48967,201,1609.01118
174.7192,201,1609.011211
178.79575,201,1609.011239
176.33688,201,1609.011266
219.50151,201,1609.011291
216.66281,201,1609.011317
221.33052,201,1609.011342
216.47575,201,1609.011367
220.84538,201,1609.011393
223.52773,201,1609.011418
207.3796,201,1609.492488
219.11525,201,1609.49258
214.85683,201,1609.492615
216.05798,201,1609.492644
220.9049,201,1609.492671
210.98303,201,1609.492697
222.48965,201,1609.492723
221.3366,201,1609.492749
210.7716,201,1609.492775
212.88594,201,1609.492801
175.6245,201,1609.492826
175.1678,201,1609.492851
222.37137,201,1609.973945
178.37111,201,1609.974034
176.37895,201,1609.974068
179.89072,201,1609.974096
233.05556,201,1609.974123
222.74763,201,1609.974148
176.10904,201,1609.974174
175.03238,201,1609.974199
223.70226,201,1609.974224
178.13637,201,1609.974249
206.9813,201,1609.974273
176.5722,201,1609.974298
220.42204,201,1610.457394
232.2517,201,1610.457485
222.0899,201,1610.457524
179.98114,201,1610.457554
178.6408,201,1610.457583
219.72926,201,1610.457609
236.45506,201,1610.457636
234.61757,201,1610.457662
239.67723,201,1610.457688
214.99606,201,1610.457714
224.50066,201,1610.45774
210.81546,201,1610.457765
176.472,201,1610.940573
219.13593,201,1610.940663
176.01517,201,1610.940703
222.82599,201,1610.940735
176.83551,201,1610.940764
174.08467,201,1610.940792
202.07266,201,1610.940818
179.60452,201,1610.940845
231.1413,201,1610.940871
221.1991,201,1610.940897
220.32315,201,1610.940924
216.48077,201,1610.94095
218.36935,201,1611.422397
225.07103,201,1611.422488
209.09296,201,1611.422522
214.53143,201,1611.42255
178.86856,201,1611.422577
223.42279,201,1611.422603
217.50665,201,1611.422628
176.41971,201,1611.422653
175.50357,201,1611.422678
208.46849,201,1611.422703
219.12865,201,1611.422727
240.58804,201,1611.422752
225.55621,201,1611.903198
221.51097,201,1611.903289
216.31255,201,1611.903329
214.62794,201,1611.903359
173.5351,201,1611.903387
226.06337,201,1611.903414
241.28807,201,1611.903441
209.3394,201,1611.903467
211.34546,201,1611.903493
240.12685,201,1611.903519
225.42647,201,1611.903545
223.29677,201,1611.90357
221.0322,201,1612.393176
230.35995,201,1612.393259
173.59811,201,1612.393297
209.29718,201,1612.393326
176.92126,201,1612.393353
178.31636,201,1612.39338
176.99448,201,1612.393406
178.24141,201,1612.393432
231.36844,201,1612.393458
177.5484,201,1612.393484
179.29776,201,1612.393509
220.99733,201,1612.393535
201.77266,201,1612.902567
177.0789,201,1612.902657
216.14394,201,1612.902695
174.14464,201,1612.902725
222.16026,201,1612.902752
215.62321,201,1612.902779
218.35681,201,1612.902806
206.71391,201,1612.902832
175.98096,201,1612.902857
224.68881,201,1612.902883
218.95053,201,1612.902909
213.47708,201,1612.902934
225.50864,201,1613.388618
223.4925,201,1613.388711
173.96436,201,1613.38875
209.9372,201,1613.38878
235.03053,201,1613.388808
221.171,201,1613.388835
177.84966,201,1613.388861
227.65483,201,1613.388887
174.79303,201,1613.388913
178.31386,201,1613.388939
229.45401,201,1613.388964
210.14655,201,1613.38899
226.34749,201,1613.871988
176.93188,201,1613.872078
175.22963,201,1613.872117
176.60368,201,1613.872147
174.40083,201,1613.872175
225.49138,201,1613.872201
176.18184,201,1613.872227
225.48921,201,1613.872253
173.77344,201,1613.872283
177.80205,201,1613.87231
174.90068,201,1613.872337
177.90942,201,1613.872362
242.3853,201,1614.352612
218.47862,201,1614.352704
241.13568,201,1614.352743
230.72601,201,1614.352773
174.55896,201,1614.352801
223.64742,201,1614.352829
202.79436,201,1614.352856
223.96136,201,1614.352881
174.08188,201,1614.352907
228.36412,201,1614.352933
176.69362,201,1614.352958
222.20277,201,1614.352984
220.74664,201,1614.837033
224.08972,201,1614.837124
217.08185,201,1614.837157
176.58792,201,1614.837185
212.95958,201,1614.837211
207.42116,201,1614.837237
232.13275,201,1614.837262
179.31079,201,1614.837287
177.68076,201,1614.837312
223.86255,201,1614.837337
221.36424,201,1614.837362
229.87592,201,1614.837387
174.13591,201,1615.318262
173.7082,201,1615.318352
231.16568,201,1615.318387
174.1258,201,1615.318416
239.23093,201,1615.318443
174.9879,201,1615.31847
175.94012,201,1615.318496
232.90132,201,1615.318521
216.16689,201,1615.318547
211.69548,201,1615.318573
225.08543,201,1615.318598
178.99472,201,1615.318624
214.9348,201,1615.803535
215.1556,201,1615.803627
221.82944,201,1615.803667
241.43903,201,1615.803698
180.52599,201,1615.803726
224.69006,201,1615.803753
222.38853,201,1615.80378
175.85306,201,1615.803806
212.05525,201,1615.803832
233.57195,201,1615.803858
177.76941,201,1615.803883
211.27177,201,1615.803908
208.97905,201,1616.284896
175.81944,201,1616.284986
213.70644,201,1616.285025
176.3789,201,1616.285054
230.55888,201,1616.285081
208.78998,201,1616.285107
224.69867,201,1616.285133
226.51114,201,1616.285158
205.60277,201,1616.285184
214.06258,201,1616.285209
176.62192,201,1616.285234
176.01299,201,1616.285259
236.50954,201,1616.767505
177.99379,201,1616.767594
176.94507,201,1616.767632
176.022,201,1616.767661
177.04572,201,1616.767688
240.66068,201,1616.767715
223.63106,201,1616.76774
175.04082,201,1616.767766
176.6052,201,1616.767791
181.01779,201,1616.767816
221.67192,201,1616.767841
231.59067,201,1616.767866
238.85799,201,1617.251092
204.75613,201,1617.251182
242.28134,201,1617.251222
210.59433,201,1617.251251
219.68808,201,1617.251279
173.40848,201,1617.251305
177.17094,201,1617.251332
224.99332,201,1617.251358
180.91296,201,1617.251384
179.71059,201,1617.25141
217.61586,201,1617.251436
224.0623,201,1617.251461
219.05261,201,1617.740098
228.32013,201,1617.740188
223.60748,201,1617.740228
223.5134,201,1617.740259
217.41248,201,1617.740287
222.7074,201,1617.740315
243.09624,201,1617.740342
178.42271,201,1617.740368
175.56844,201,1617.740394
175.49263,201,1617.74042
231.90024,201,1617.740447
222.28471,201,1617.740473
215.17206,201,1618.226106
207.93999,201,1618.226196
230.76791,201,1618.226236
219.08134,201,1618.226266
174.04631,201,1618.226294
234.57832,201,1618.226322
174.35555,201,1618.226348
214.90161,201,1618.226373
177.70786,201,1618.226399
231.70164,201,1618.226425
177.1193,201,1618.22645
216.48613,201,1618.226476
230.9231,201,1618.716088
222.45197,201,1618.716186
217.04372,201,1618.716231
211.96964,201,1618.716264
222.26677,201,1618.716292
213.8825,201,1618.716319
222.6963,201,1618.716345
221.83487,201,1618.716371
222.79018,201,1618.716396
237.1915,201,1618.716422
180.96037,201,1618.716447
222.14363,201,1618.716473
176.21881,201,1619.208869
204.81163,201,1619.208967
230.75714,201,1619.209018
234.54417,201,1619.209054
177.8762,201,1619.209083
212.73714,201,1619.209111
220.46777,201,1619.209137
204.62537,201,1619.209163
176.07658,201,1619.209189
235.08551,201,1619.209214
179.45993,201,1619.209239
209.00432,201,1619.209264
230.45073,201,1619.698096
213.26205,201,1619.698187
233.22922,201,1619.698226
174.85442,201,1619.698256
173.85695,201,1619.698283
206.91808,201,1619.698311
176.22519,201,1619.698337
213.76779,201,1619.698363
214.94704,201,1619.698388
179.72586,201,1619.698414
223.34723,201,1619.698439
220.99443,201,1619.698465
217.36273,201,1620.183245
179.0175,201,1620.183334
211.2231,201,1620.183368
213.48918,201,1620.183396
238.12204,201,1620.183423
231.07047,201,1620.183453
220.25893,201,1620.18348
216.19133,201,1620.183505
181.58507,201,1620.183531
221.39731,201,1620.183555
178.25691,201,1620.18358
212.02087,201,1620.183605
219.8957,201,1620.664444
217.93147,201,1620.664533
214.91046,201,1620.664568
221.84483,201,1620.664596
209.25465,201,1620.664623
226.68855,201,1620.664649
176.25285,201,1620.664674
240.6837,201,1620.664699
178.71951,201,1620.664724
174.80501,201,1620.66475
215.25078,201,1620.664775
178.6212,201,1620.6648
202.27718,201,1621.151455
223.00497,201,1621.151545
211.46094,201,1621.15158
223.0346,201,1621.151608
237.58269,201,1621.151635
207.76044,201,1621.15166
230.01086,201,1621.151686
222.32735,201,1621.151712
221.1053,201,1621.151737
217.51357,201,1621.151762
178.2508,201,1621.151787
226.91162,201,1621.151812
180.12108,201,1621.632785
214.5607,201,1621.632876
176.27565,201,1621.63291
175.59763,201,1621.632938
220.40273,201,1621.632965
232.14627,201,1621.632991
210.37514,201,1621.633017
208.06186,201,1621.633042
176.76958,201,1621.633068
232.29643,201,1621.633093
175.53587,201,1621.633118
208.76553,201,1621.633143
220.13538,201,1622.120318
240.54773,201,1622.120407
224.02339,201,1622.120442
201.61185,201,1622.120471
209.05981,201,1622.120498
176.94669,201,1622.120525
175.73666,201,1622.12055
222.8809,201,1622.120576
175.09103,201,1622.120601
240.99321,201,1622.120626
227.47345,201,1622.120651
177.17712,201,1622.120676
173.5351,201,1622.609541
212.66522,201,1622.609631
175.3803,201,1622.60967
209.33682,201,1622.609699
222.67902,201,1622.609727
216.74803,201,1622.609754
175.13173,201,1622.609779
229.12642,201,1622.609805
235.6855,201,1622.60983
213.46112,201,1622.609855
233.49411,201,1622.609879
200.22014,201,1622.609904
236.98326,201,1623.110856
226.04747,201,1623.110947
212.39944,201,1623.110985
224.03583,201,1623.111015
221.74007,201,1623.111043
220.05222,201,1623.11107
217.29855,201,1623.111096
219.00296,201,1623.111121
177.47472,201,1623.111147
214.7108,201,1623.111173
224.18445,201,1623.111198
200.95477,201,1623.111223
176.45857,201,1623.59673
224.96239,201,1623.596821
240.27313,201,1623.596861
223.421,201,1623.596891
216.30066,201,1623.59692
221.6098,201,1623.596947
230.12656,201,1623.596973
233.48459,201,1623.597
236.76247,201,1623.597026
179.3317,201,1623.597053
210.02588,201,1623.597079
177.12923,201,1623.597105
214.70448,201,1624.083774
228.7106,201,1624.083866
210.68567,201,1624.083904
176.25891,201,1624.083934
226.66934,201,1624.083962
173.5351,201,1624.083989
217.34622,201,1624.084015
231.69757,201,1624.084041
219.92677,201,1624.084067
238.7413,201,1624.084093
216.61612,201,1624.084119
220.31209,201,1624.084145
178.30188,201,1624.568148
222.6614,201,1624.568237
223.54814,201,1624.568271
176.72157,201,1624.568299
240.56984,201,1624.568326
241.05571,201,1624.568352
218.22667,201,1624.568377
178.02248,201,1624.568402
213.5193,201,1624.568427
183.39276,201,1624.568452
229.01006,201,1624.568477
205.93692,201,1624.568502
223.44159,201,1625.076114
176.86057,201,1625.076203
206.61632,201,1625.076242
217.11975,201,1625.076271
222.48561,201,1625.076299
181.90088,201,1625.076325
215.57701,201,1625.076351
174.96942,201,1625.076377
202.71779,201,1625.076402
230.52075,201,1625.076427
212.76283,201,1625.076453
227.27705,201,1625.076478
221.7585,201,1625.587241
221.59697,201,1625.587329
214.73798,201,1625.587364
175.95155,201,1625.587393
223.02934,201,1625.58742
211.78716,201,1625.587445
216.02184,201,1625.587471
223.50517,201,1625.587496
206.31688,201,1625.587521
235.67725,201,1625.587546
178.18582,201,1625.587571
179.70705,201,1625.587596
228.78986,201,1626.075091
174.86206,201,1626.075181
210.40755,201,1626.075221
217.52016,201,1626.075252
232.4229,201,1626.07528
225.3367,201,1626.075307
211.86357,201,1626.075333
215.66263,201,1626.07536
209.39536,201,1626.075385
239.98045,201,1626.075411
209.17122,201,1626.075436
222.91544,201,1626.075462
227.19972,201,1626.563581
222.61824,201,1626.56367
218.54738,201,1626.563715
211.82283,201,1626.563746
222.14075,201,1626.563774
210.12448,201,1626.563801
177.60237,201,1626.563828
216.05785,201,1626.563854
212.29088,201,1626.56388
200.74294,201,1626.563906
227.09172,201,1626.563932
176.27478,201,1626.563958
227.23286,201,1627.047941
225.7167,201,1627.048032
240.63083,201,1627.048071
178.95018,201,1627.048101
230.44606,201,1627.048128
201.48413,201,1627.048155
224.1344,201,1627.04818
175.29184,201,1627.048206
238.20613,201,1627.048232
211.26796,201,1627.048258
223.81738,201,1627.048283
219.63174,201,1627.048309
214.84158,201,1627.53138
223.19675,201,1627.531469
176.66159,201,1627.531507
234.1263,201,1627.531536
175.86052,201,1627.531563
216.55534,201,1627.53159
174.25131,201,1627.531615
213.74619,201,1627.53164
173.58269,201,1627.531665
175.95798,201,1627.53169
202.12537,201,1627.531715
218.0242,201,1627.53174
209.14346,201,1628.017383
174.3952,201,1628.017473
226.23207,201,1628.017511
230.32027,201,1628.017541
234.11723,201,1628.017569
179.71126,201,1628.017596
175.89243,201,1628.017623
176.31859,201,1628.017649
178.54999,201,1628.017675
231.89406,201,1628.017701
176.3177,201,1628.017726
214.88257,201,1628.017752
232.45316,201,1628.506845
210.13295,201,1628.506936
174.01338,201,1628.506975
232.00398,201,1628.507004
175.77637,201,1628.507032
176.3113,201,1628.50706
208.6162,201,1628.507086
209.68681,201,1628.507112
202.26799,201,1628.507138
176.07715,201,1628.507163
229.00063,201,1628.507188
229.38876,201,1628.507213
230.14465,201,1629.013661
216.05026,201,1629.013753
229.30194,201,1629.013795
225.46437,201,1629.013827
229.93138,201,1629.013858
209.25432,201,1629.013887
232.73357,201,1629.013916
178.09402,201,1629.013944
175.03873,201,1629.013973
208.96295,201,1629.014
214.16255,201,1629.014028
210.05025,201,1629.014055
223.77765,201,1629.5015
230.04616,201,1629.501589
179.87666,201,1629.501624
175.58217,201,1629.501653
176.91422,201,1629.50168
216.43361,201,1629.501706
207.34863,201,1629.501732
222.88864,201,1629.501758
179.04861,201,1629.501783
179.69305,201,1629.501809
226.4151,201,1629.501835
216.70131,201,1629.50186
215.08394,201,1629.983532
209.78932,201,1629.983623
223.25856,201,1629.983662
202.49821,201,1629.983692
229.46112,201,1629.98372
175.0906,201,1629.983746
213.48158,201,1629.983772
217.60558,201,1629.983798
237.05794,201,1629.983825
217.03683,201,1629.98385
214.66512,201,1629.983876
222.4577,201,1629.983902
183.41199,201,1630.466801
223.221,201,1630.466891
224.37315,201,1630.46693
209.07347,201,1630.46696
219.9598,201,1630.466989
223.91006,201,1630.467016
229.08937,201,1630.467042
176.42998,201,1630.467068
223.68059,201,1630.467093
219.71906,201,1630.467118
234.12794,201,1630.467143
214.36928,201,1630.467168
223.90302,201,1630.948694
216.34323,201,1630.948784
214.22078,201,1630.948819
175.86452,201,1630.948847
179.06586,201,1630.948874
211.14249,201,1630.9489
174.8842,201,1630.948926
223.53748,201,1630.948952
177.50334,201,1630.948978
182.55132,201,1630.949003
176.75676,201,1630.949029
213.67914,201,1630.949054
240.83664,201,1631.432653
220.99316,201,1631.432744
176.43616,201,1631.432783
174.71268,201,1631.432812
232.26167,201,1631.43284
201.5228,201,1631.432867
224.99199,201,1631.432894
181.50934,201,1631.43292
220.54437,201,1631.432945
219.38686,201,1631.432971
214.31549,201,1631.432997
216.40436,201,1631.433023
212.15253,201,1653.541792
180.36923,201,1653.541885
211.11955,201,1653.541923
176.6033,201,1653.541953
205.92328,201,1653.541981
217.74377,201,1653.542007
212.56206,201,1653.542033
238.55597,201,1653.542059
228.89598,201,1653.542084
237.30049,201,1653.54211
230.64436,201,1653.542135
237.04086,201,1653.54216
208.22646,201,1654.045335
210.9969,201,1654.045424
219.34451,201,1654.045458
209.81526,201,1654.045487
209.84122,201,1654.045514
238.6259,201,1654.04554
204.61092,201,1654.045566
176.65112,201,1654.045592
220.29433,201,1654.045617
174.89679,201,1654.045643
214.41084,201,1654.045668
217.30312,201,1654.045694
216.08632,201,1654.529098
221.56354,201,1654.529188
204.445,201,1654.529228
209.90874,201,1654.529258
175.8623,201,1654.529286
175.30171,201,1654.529313
221.51157,201,1654.52934
176.91342,201,1654.529367
177.52531,201,1654.529393
215.2839,201,1654.529419
212.14247,201,1654.529445
231.13983,201,1654.529471
174.85913,201,1655.012834
176.83333,201,1655.012924
178.1649,201,1655.012959
178.05048,201,1655.012988
230.86388,201,1655.013015
